id_usuario,idade,genero,origem_geografica,horario_maior_busca,efetuou_checkin,bairro
5013,50.0,feminino,Recife,13:35:45,False,Madalena
5014,30.0,feminino,Recife,13:50:00,True,Derby
5015,,masculino,Goiana,15:15:00,False,Centro
5016,35.0,nao_informado,,22:45:45,False,Não informado
5017,35.0,feminino,Goiana,22:55:00,False,Centro
5018,30.0,nao_informado,Jaboatão Dos Guararapes,18:55:15,False,Piedade
5019,39.0,feminino,Palmares,20:25:15,True,Centro
5020,31.0,masculino,Paulista,,False,Pau Amarelo
5021,28.0,masculino,Recife,15:30:45,False,Boa Viagem
5022,56.0,nao_informado,Caruaru,12:50:15,False,Centro
5023,39.0,masculino,Recife,13:25:15,False,Casa Forte
5024,53.0,feminino,,19:50:45,False,Não informado
5025,34.0,feminino,Olinda,15:55:00,False,Bairro Novo
5026,49.0,masculino,Jaboatão dos Guararapes,21:15:30,True,Piedade
5027,31.0,feminino,Paulista,12:35:45,False,Pau Amarelo
5028,59.0,feminino,Cabo de Santo Agostinho,13:15:30,False,Garapu
5029,46.0,feminino,Igarassu,20:45:00,False,Centro
5030,23.0,masculino,caruaru,18:15:15,False,Centro
5031,21.0,,Recife,11:25:00,False,Espinheiro
5032,28.0,feminino,Garanhuns,16:25:45,True,Centro
5033,62.0,feminino,Paulista,17:20:15,False,Pau Amarelo
5034,57.0,feminino,Caruaru,10:15:00,False,Centro
5035,27.0,masculino,Serra Talhada,10:40:15,True,Centro
5036,45.0,feminino,Recife,22:15:15,False,Boa Viagem
5037,28.0,feminino,Recife,18:55:45,False,Casa Forte
5038,52.0,,CABO DE SANTO AGOSTINHO,15:45:45,False,Centro
5039,32.0,feminino,Recife,17:35:45,False,Espinheiro
5040,25.0,masculino,Olinda,21:40:30,True,Casa Caiada
5041,37.0,feminino,Caruaru,14:45:15,False,Centro
5042,38.0,feminino,Recife,16:20:30,False,Madalena
5043,18.0,feminino,Goiana,14:50:15,False,Centro
5044,46.0,,Palmares,19:00:30,False,Centro
5045,41.0,feminino,Recife,22:05:00,False,Derby
5046,47.0,feminino,Paulista,18:35:30,False,Janga
5047,57.0,feminino,Recife,22:00:15,True,Casa Forte
5048,52.0,feminino,Paulista,19:55:45,False,Pau Amarelo
5049,50.0,feminino,Olinda,20:50:00,False,Casa Caiada
5050,37.0,feminino,Caruaru,16:15:00,False,Centro
5051,33.0,feminino,Recife,18:20:00,True,Graças
5052,26.0,masculino,Jaboatão dos Guararapes,12:15:00,False,Candeias
5053,48.0,masculino,Cabo de Santo Agostinho,13:40:30,False,Centro
5054,34.0,feminino,Recife,17:20:30,False,Boa Viagem
5055,48.0,feminino,Igarassu,12:40:30,True,Centro
5056,65.0,masculino,,17:40:00,False,Não informado
5057,40.0,feminino,Olinda,19:55:15,True,Rio Doce
5058,23.0,masculino,Cabo de Santo Agostinho,20:55:45,False,Garapu
5059,47.0,masculino,Olinda,17:35:45,False,Casa Caiada
5060,24.0,masculino,Olinda,22:10:30,False,Rio Doce
5061,,nao_informado,Recife,17:05:30,False,Graças
5062,57.0,nao_informado,OLINDA,11:10:30,False,Bairro Novo
5063,59.0,feminino,Olinda,15:05:15,False,Casa Caiada
5064,63.0,masculino,Jaboatão dos Guararapes,13:20:45,False,Prazeres
5065,28.0,feminino,Recife,16:20:30,,Madalena
5066,51.0,feminino,Recife,12:55:15,False,Madalena
5067,29.0,masculino,Paulista,14:55:00,False,Janga
5068,62.0,,Recife,13:25:45,,Derby
5069,,feminino,Recife,16:40:00,True,Derby
5070,44.0,masculino,Recife,19:15:15,True,Casa Forte
5071,,masculino,Olinda,21:55:45,True,Rio Doce
5072,30.0,feminino,Serra Talhada,21:10:45,True,Centro
5073,25.0,feminino,Caruaru,17:05:00,False,Centro
5074,33.0,nao_informado,Recife,13:15:30,,Casa Forte
5075,46.0,masculino,Recife,12:20:00,False,Madalena
5076,52.0,feminino,Vitória de Santo Antão,21:00:00,True,Matriz
5077,46.0,masculino,Garanhuns,10:50:15,False,Centro
5078,48.0,masculino,Recife,10:55:15,False,Madalena
5079,30.0,feminino,igarassu,13:20:30,True,Centro
5080,29.0,masculino,Recife,10:40:30,False,Boa Viagem
5081,19.0,masculino,Olinda,08:50:15,False,Rio Doce
5082,50.0,feminino,Recife,12:50:00,False,Espinheiro
5083,25.0,masculino,Gravatá,10:25:30,,Centro
5084,58.0,nao_informado,Paulista,20:20:00,False,Pau Amarelo
5085,57.0,masculino,Recife,09:00:00,True,Madalena
5086,58.0,masculino,Jaboatão dos Guararapes,17:05:30,False,Piedade
5087,49.0,masculino,recife,12:05:30,False,Espinheiro
5088,55.0,masculino,Recife,08:50:00,False,Espinheiro
5089,45.0,feminino,,12:50:45,False,Não informado
5090,32.0,feminino,Olinda,12:50:30,True,Bairro Novo
5091,40.0,masculino,Recife,11:20:30,False,Espinheiro
5092,,feminino,Olinda,15:15:30,False,Bairro Novo
5093,30.0,nao_informado,Olinda,15:45:15,False,Bairro Novo
5094,38.0,masculino,Jaboatão dos Guararapes,,False,Piedade
5095,29.0,masculino,Recife,11:40:15,False,Espinheiro
5096,,masculino,RECIFE,09:55:45,True,Madalena
5097,56.0,feminino,Recife,12:35:00,False,Derby
5098,40.0,masculino,Recife,12:00:45,True,Madalena
5099,63.0,masculino,Jaboatão dos Guararapes,,False,Candeias
5100,60.0,feminino,Ipojuca,13:40:15,False,Porto de Galinhas
5101,45.0,feminino,Recife,12:50:15,True,Boa Viagem
5102,31.0,feminino,Jaboatão dos Guararapes,09:40:00,True,Candeias
5103,34.0,masculino,Recife,09:50:30,,Boa Viagem
5104,41.0,feminino,Recife,16:45:45,False,Espinheiro
5105,51.0,nao_informado,Olinda,20:05:30,False,Rio Doce
5106,65.0,masculino,Jaboatão Dos Guararapes,14:45:45,True,Prazeres
5107,39.0,masculino,,22:15:15,True,Não informado
5108,27.0,feminino,PAULISTA,11:30:45,True,Janga
5109,25.0,feminino,recife,19:10:00,True,Casa Forte
5110,38.0,masculino,,16:35:15,False,Não informado
5111,10.0,masculino,Igarassu,20:05:30,True,Centro
5112,24.0,feminino,Olinda,,False,Bairro Novo
5113,43.0,feminino,São Lourenço da Mata,17:20:00,False,Centro
5114,30.0,feminino,Recife,10:30:45,False,Graças
5115,33.0,feminino,Igarassu,13:20:30,False,Centro
5116,47.0,masculino,Recife,20:55:30,False,Espinheiro
5117,48.0,feminino,Jaboatão dos Guararapes,14:50:30,False,Candeias
5118,22.0,masculino,Jaboatão dos Guararapes,14:35:15,False,Candeias
5119,49.0,feminino,Recife,18:25:00,False,Graças
5120,33.0,feminino,Gravatá,17:05:30,True,Centro
5121,64.0,feminino,Recife,18:30:15,False,Madalena
5122,26.0,feminino,Recife,17:15:00,False,Casa Forte
5123,39.0,masculino,Garanhuns,19:10:45,True,Centro
5124,61.0,masculino,Recife,,True,Graças
5125,57.0,masculino,Recife,11:45:15,False,Madalena
5126,62.0,feminino,Paulista,07:10:30,False,Janga
5127,54.0,masculino,Cabo de Santo Agostinho,13:15:00,False,Centro
5128,31.0,masculino,Abreu e Lima,17:55:15,False,Centro
5129,33.0,feminino,Cabo de Santo Agostinho,07:00:15,True,Centro
5130,60.0,masculino,Caruaru,15:20:00,False,Maurício de Nassau
5131,37.0,feminino,Abreu e Lima,18:30:45,True,Centro
5132,61.0,masculino,Olinda,18:25:30,True,Casa Caiada
5133,32.0,masculino,Recife,19:25:15,True,Boa Viagem
5134,61.0,masculino,Paulista,19:00:30,True,Janga
5135,,feminino,Recife,17:05:00,True,Madalena
5136,26.0,masculino,Recife,20:10:45,True,Graças
5137,18.0,masculino,Cabo de Santo Agostinho,10:35:45,True,Centro
5138,52.0,feminino,Abreu e Lima,,False,Centro
5139,61.0,feminino,Recife,20:35:45,False,Derby
5140,37.0,masculino,Recife,16:05:15,True,Derby
5141,62.0,,Olinda,13:20:30,True,Casa Caiada
5142,23.0,feminino,Recife,20:40:30,False,Casa Forte
5143,59.0,feminino,Recife,13:50:15,False,Boa Viagem
5144,27.0,feminino,Jaboatão dos Guararapes,16:15:00,False,Prazeres
5145,65.0,masculino,Recife,19:00:30,False,Casa Forte
5146,50.0,masculino,Recife,17:05:30,False,Graças
5147,33.0,feminino,Petrolina,09:15:00,True,Centro
5148,53.0,masculino,Paulista,15:25:15,True,Janga
5149,23.0,feminino,,14:10:45,False,Não informado
5150,36.0,masculino,Olinda,08:40:00,,Casa Caiada
5151,48.0,masculino,recife,,True,Casa Forte
5152,19.0,feminino,,15:30:30,True,Não informado
5153,35.0,feminino,Recife,14:35:15,False,Derby
5154,59.0,feminino,Ipojuca,16:35:00,False,Porto de Galinhas
5155,45.0,masculino,Igarassu,07:20:45,False,Centro
5156,21.0,masculino,Olinda,14:10:45,,Rio Doce
5157,,feminino,Recife,22:45:15,False,Madalena
5158,,feminino,Caruaru,22:10:00,True,Maurício de Nassau
5159,59.0,feminino,recife,14:05:30,False,Espinheiro
5160,33.0,masculino,Recife,14:30:15,False,Graças
5161,62.0,feminino,recife,11:30:15,True,Espinheiro
5162,,feminino,Olinda,15:50:30,True,Rio Doce
5163,19.0,masculino,Recife,14:30:15,False,Casa Forte
5164,53.0,feminino,Serra Talhada,10:45:30,False,Centro
5165,18.0,masculino,recife,18:45:15,False,Madalena
5166,56.0,masculino,Cabo de Santo Agostinho,13:35:15,True,Garapu
5167,40.0,masculino,Recife,15:05:30,True,Derby
5168,43.0,feminino,recife,17:45:15,True,Boa Viagem
5169,28.0,,RECIFE,12:45:30,False,Espinheiro
5170,59.0,feminino,Palmares,16:50:30,False,Centro
5171,18.0,masculino,RECIFE,22:55:00,False,Graças
5172,28.0,masculino,Paulista,09:05:00,True,Pau Amarelo
5173,41.0,masculino,RECIFE,,False,Graças
5174,27.0,,cabo de santo agostinho,11:35:30,False,Garapu
5175,31.0,masculino,Recife,16:25:45,False,Casa Forte
5176,31.0,masculino,Recife,13:25:30,True,Boa Viagem
5177,24.0,masculino,Jaboatão dos Guararapes,13:45:00,True,Piedade
5178,40.0,masculino,Recife,17:15:00,False,Casa Forte
5179,60.0,masculino,olinda,18:15:45,False,Rio Doce
5180,39.0,masculino,Recife,11:55:00,True,Casa Forte
5181,53.0,masculino,Paulista,15:25:30,False,Janga
5182,44.0,feminino,Recife,18:15:15,True,Casa Forte
5183,19.0,masculino,Recife,22:55:30,True,Derby
5184,56.0,feminino,Paulista,14:10:00,False,Janga
5185,63.0,masculino,,21:40:00,False,Não informado
5186,36.0,masculino,Olinda,13:30:45,False,Casa Caiada
5187,24.0,feminino,Olinda,14:50:15,,Casa Caiada
5188,29.0,feminino,Ipojuca,21:25:15,False,Porto de Galinhas
5189,,feminino,recife,09:15:15,False,Espinheiro
5190,64.0,masculino,Jaboatão dos Guararapes,20:45:00,False,Candeias
5191,22.0,,Recife,16:05:15,False,Casa Forte
5192,25.0,feminino,Recife,16:40:30,True,Boa Viagem
5193,31.0,feminino,Olinda,12:10:00,False,Rio Doce
5194,53.0,feminino,Recife,18:55:00,False,Graças
5195,24.0,masculino,Olinda,14:15:45,False,Casa Caiada
5196,24.0,masculino,Jaboatão dos Guararapes,16:15:15,False,Prazeres
5197,63.0,feminino,Olinda,12:00:45,True,Rio Doce
5198,49.0,masculino,Recife,22:20:30,True,Casa Forte
5199,25.0,feminino,Recife,14:35:00,True,Casa Forte
5200,29.0,masculino,,20:45:15,False,Não informado
5201,27.0,feminino,Recife,12:20:00,False,Casa Forte
5202,31.0,masculino,Recife,13:05:30,,Graças
5203,26.0,,Olinda,,False,Rio Doce
5204,55.0,nao_informado,Jaboatão Dos Guararapes,14:25:45,,Candeias
5205,47.0,masculino,Recife,09:15:30,False,Boa Viagem
5206,22.0,masculino,Paulista,08:10:15,False,Janga
5207,18.0,masculino,Abreu e Lima,20:35:45,True,Centro
5208,18.0,feminino,Recife,18:40:30,True,Boa Viagem
5209,37.0,feminino,,15:45:45,False,Não informado
5210,28.0,feminino,,15:45:45,False,Não informado
5211,43.0,feminino,RECIFE,12:55:30,True,Derby
5212,61.0,masculino,Paulista,08:25:15,False,Janga
5213,20.0,masculino,Recife,14:10:45,False,Espinheiro
5214,23.0,,Recife,22:20:15,False,Espinheiro
5215,60.0,feminino,recife,22:10:30,False,Boa Viagem
5216,62.0,feminino,Recife,22:00:45,True,Graças
5217,28.0,masculino,Recife,19:40:30,False,Boa Viagem
5218,25.0,masculino,Recife,17:55:15,,Madalena
5219,46.0,masculino,Recife,14:00:30,False,Graças
5220,27.0,masculino,Olinda,10:35:00,False,Rio Doce
5221,51.0,masculino,Recife,21:15:30,False,Madalena
5222,41.0,masculino,Igarassu,,,Centro
5223,63.0,masculino,Recife,21:40:15,False,Espinheiro
5224,65.0,feminino,,22:20:00,False,Não informado
5225,34.0,masculino,Recife,20:45:30,,Casa Forte
5226,49.0,feminino,Paulista,12:35:30,True,Pau Amarelo
5227,28.0,masculino,olinda,,True,Casa Caiada
5228,51.0,feminino,Recife,13:50:30,,Madalena
5229,41.0,masculino,recife,21:20:45,False,Boa Viagem
5230,22.0,feminino,Gravatá,19:40:45,True,Centro
5231,46.0,masculino,Cabo de Santo Agostinho,20:05:30,True,Garapu
5232,65.0,masculino,Recife,19:55:45,True,Graças
5233,65.0,feminino,Olinda,,True,Rio Doce
5234,51.0,feminino,Recife,11:35:45,False,Casa Forte
5235,33.0,masculino,Recife,08:25:45,True,Espinheiro
5236,42.0,masculino,Cabo de Santo Agostinho,,False,Centro
5237,54.0,masculino,Jaboatão dos Guararapes,12:35:00,,Prazeres
5238,25.0,feminino,Recife,17:05:15,True,Derby
5239,46.0,feminino,Caruaru,18:25:00,False,Centro
5240,63.0,masculino,Olinda,,True,Rio Doce
5241,42.0,masculino,Recife,20:40:15,False,Boa Viagem
5242,59.0,masculino,Recife,08:05:30,,Madalena
5243,40.0,masculino,Olinda,12:25:30,True,Bairro Novo
5244,51.0,feminino,Recife,22:00:30,True,Madalena
5245,20.0,feminino,Olinda,,False,Rio Doce
5246,47.0,feminino,Recife,20:30:45,True,Casa Forte
5247,51.0,masculino,recife,16:50:15,True,Boa Viagem
5248,49.0,feminino,Garanhuns,22:05:15,True,Centro
5249,46.0,masculino,gravatá,14:15:15,False,Centro
5250,26.0,feminino,Olinda,07:25:15,False,Bairro Novo
5251,19.0,feminino,Olinda,09:30:15,False,Bairro Novo
5252,56.0,feminino,Cabo de Santo Agostinho,08:15:30,False,Centro
5253,24.0,masculino,Jaboatão dos Guararapes,11:50:15,True,Candeias
5254,63.0,masculino,Recife,10:45:15,True,Espinheiro
5255,22.0,feminino,Recife,20:45:00,False,Derby
5256,25.0,masculino,,11:25:30,True,Não informado
5257,49.0,feminino,Recife,16:25:30,False,Graças
5258,35.0,masculino,recife,07:20:30,True,Espinheiro
5259,55.0,masculino,Paulista,11:55:15,False,Pau Amarelo
5260,63.0,masculino,Recife,,False,Boa Viagem
5261,35.0,masculino,Recife,21:25:30,False,Boa Viagem
5262,58.0,feminino,RECIFE,14:05:00,False,Derby
5263,62.0,feminino,Recife,14:40:45,True,Madalena
5264,33.0,feminino,Caruaru,13:20:45,True,Centro
5265,38.0,masculino,Olinda,17:40:15,False,Bairro Novo
5266,27.0,masculino,Igarassu,17:05:45,True,Centro
5267,59.0,feminino,OLINDA,13:25:00,False,Bairro Novo
5268,21.0,masculino,Olinda,18:25:45,False,Rio Doce
5269,61.0,feminino,Olinda,09:50:15,False,Rio Doce
5270,25.0,masculino,Recife,19:10:30,True,Derby
5271,64.0,feminino,OLINDA,13:45:00,False,Casa Caiada
5272,36.0,feminino,Olinda,19:25:15,False,Bairro Novo
5273,64.0,masculino,Abreu e Lima,24:10:00,False,Centro
5274,57.0,feminino,Petrolina,19:00:45,False,Centro
5275,57.0,feminino,Recife,13:10:45,True,Graças
5276,26.0,feminino,Recife,10:15:45,False,Casa Forte
5277,47.0,masculino,,21:30:00,False,Não informado
5278,34.0,masculino,Recife,07:10:15,True,Espinheiro
5279,57.0,feminino,Recife,16:55:45,True,Derby
5280,61.0,feminino,,21:45:15,False,Não informado
5281,32.0,feminino,Recife,14:20:45,False,Espinheiro
5282,21.0,feminino,Recife,20:30:45,False,Espinheiro
5283,23.0,masculino,olinda,20:20:30,True,Casa Caiada
5284,33.0,nao_informado,Santa Cruz do Capibaribe,20:40:30,False,Centro
5285,43.0,masculino,,10:20:15,True,Não informado
5286,54.0,feminino,RECIFE,21:35:00,False,Madalena
5287,40.0,masculino,Olinda,08:55:00,True,Casa Caiada
5288,30.0,masculino,Recife,,False,Boa Viagem
5289,,masculino,Goiana,15:00:45,False,Centro
5290,34.0,feminino,Recife,19:45:15,True,Espinheiro
5291,44.0,feminino,Serra Talhada,13:00:45,,Centro
5292,39.0,feminino,Recife,20:30:00,False,Madalena
5293,54.0,masculino,Cabo de Santo Agostinho,21:40:00,True,Centro
5294,36.0,,jaboatão dos guararapes,18:50:15,True,Candeias
5295,56.0,,Ipojuca,18:20:00,True,Porto de Galinhas
5296,52.0,masculino,Jaboatão Dos Guararapes,,True,Piedade
5297,30.0,feminino,Olinda,20:10:45,False,Casa Caiada
5298,31.0,feminino,Jaboatão dos Guararapes,15:55:30,,Candeias
5299,65.0,masculino,Cabo de Santo Agostinho,14:10:45,True,Garapu
5300,48.0,feminino,Garanhuns,19:50:45,False,Centro
5301,62.0,feminino,Recife,09:35:15,False,Espinheiro
5302,,feminino,Recife,11:10:30,False,Madalena
5303,63.0,feminino,Recife,17:50:45,True,Derby
5304,56.0,feminino,Recife,13:00:15,False,Madalena
5305,54.0,,Caruaru,20:10:45,True,Maurício de Nassau
5306,31.0,masculino,Recife,12:20:30,False,Casa Forte
5307,26.0,masculino,OLINDA,10:30:45,False,Bairro Novo
5308,27.0,masculino,Jaboatão dos Guararapes,14:05:45,True,Piedade
5309,24.0,masculino,Igarassu,15:25:00,True,Centro
5310,45.0,masculino,OLINDA,13:30:00,False,Rio Doce
5311,63.0,feminino,Recife,20:45:00,False,Madalena
5312,42.0,feminino,Camaragibe,15:40:30,False,Centro
5313,63.0,masculino,Recife,09:00:30,True,Madalena
5314,45.0,masculino,Paulista,21:10:00,False,Janga
5315,19.0,masculino,Recife,22:55:30,False,Madalena
5316,34.0,masculino,Recife,11:55:00,False,Boa Viagem
5317,21.0,masculino,Garanhuns,14:00:00,,Centro
5318,30.0,feminino,Paulista,13:30:45,True,Pau Amarelo
5319,35.0,feminino,Recife,14:30:30,False,Casa Forte
5320,20.0,feminino,Jaboatão dos Guararapes,20:45:00,True,Prazeres
5321,54.0,feminino,Olinda,,False,Casa Caiada
5322,50.0,masculino,Recife,10:55:00,True,Derby
5323,58.0,,paulista,14:45:45,False,Janga
5324,,feminino,Paulista,19:50:15,True,Janga
5325,,feminino,Petrolina,20:40:45,False,Centro
5326,52.0,masculino,Olinda,10:00:15,False,Casa Caiada
5327,19.0,feminino,Jaboatão dos Guararapes,19:40:00,True,Piedade
5328,50.0,masculino,Recife,20:15:45,True,Graças
5329,,feminino,Recife,11:40:00,False,Graças
5330,39.0,feminino,Recife,20:00:00,True,Espinheiro
5331,30.0,feminino,Vitória de Santo Antão,18:20:15,False,Matriz
5332,27.0,feminino,,08:30:00,False,Não informado
5333,,masculino,Recife,09:00:45,True,Derby
5334,,masculino,Olinda,19:40:30,True,Bairro Novo
5335,22.0,masculino,RECIFE,22:45:00,False,Espinheiro
5336,26.0,,Garanhuns,13:40:45,True,Centro
5337,30.0,masculino,Recife,15:00:15,False,Boa Viagem
5338,40.0,feminino,Paulista,21:45:30,True,Pau Amarelo
5339,47.0,masculino,Recife,09:40:45,False,Boa Viagem
5340,60.0,masculino,Recife,15:25:45,False,Casa Forte
5341,21.0,feminino,Caruaru,17:45:45,False,Maurício de Nassau
5342,38.0,feminino,Jaboatão dos Guararapes,13:30:15,False,Piedade
5343,60.0,feminino,Recife,13:05:00,,Derby
5344,26.0,feminino,Recife,13:25:00,False,Casa Forte
5345,24.0,feminino,Recife,20:40:30,True,Casa Forte
5346,33.0,masculino,Recife,14:10:00,False,Espinheiro
5347,40.0,feminino,Olinda,07:50:45,False,Bairro Novo
5348,40.0,masculino,Olinda,18:00:30,,Bairro Novo
5349,48.0,masculino,Recife,21:30:00,True,Casa Forte
5350,22.0,masculino,Recife,17:20:00,False,Derby
5351,23.0,masculino,Olinda,20:05:00,False,Rio Doce
5352,18.0,feminino,recife,12:15:15,True,Graças
5353,65.0,feminino,,19:00:45,True,Não informado
5354,45.0,masculino,Olinda,09:50:30,True,Bairro Novo
5355,35.0,feminino,Recife,20:30:00,False,Madalena
5356,41.0,feminino,Recife,13:10:00,True,Graças
5357,30.0,masculino,Recife,22:45:00,True,Casa Forte
5358,50.0,feminino,OLINDA,13:40:00,False,Rio Doce
5359,27.0,masculino,Olinda,21:10:30,False,Bairro Novo
5360,24.0,feminino,Olinda,13:10:45,False,Bairro Novo
5361,54.0,masculino,Serra Talhada,21:55:30,False,Centro
5362,49.0,feminino,olinda,,True,Bairro Novo
5363,62.0,feminino,Paulista,07:05:00,True,Pau Amarelo
5364,39.0,feminino,Recife,16:50:00,True,Derby
5365,33.0,,RECIFE,09:40:15,False,Derby
5366,41.0,masculino,Recife,14:50:45,False,Derby
5367,31.0,masculino,Olinda,18:10:15,True,Casa Caiada
5368,28.0,feminino,Recife,16:05:00,False,Madalena
5369,,masculino,JABOATÃO DOS GUARARAPES,22:50:45,False,Piedade
5370,40.0,masculino,Jaboatão dos Guararapes,14:20:00,True,Candeias
5371,51.0,feminino,Recife,22:45:00,False,Madalena
5372,57.0,masculino,Jaboatão dos Guararapes,07:25:30,False,Prazeres
5373,30.0,feminino,Recife,18:15:00,False,Derby
5374,,masculino,Olinda,18:45:00,True,Bairro Novo
5375,61.0,masculino,Paulista,13:55:15,True,Janga
5376,45.0,masculino,Jaboatão dos Guararapes,21:40:00,False,Piedade
5377,57.0,feminino,Recife,16:55:30,True,Boa Viagem
5378,33.0,masculino,recife,08:45:15,False,Espinheiro
5379,45.0,masculino,Recife,15:30:45,False,Graças
5380,21.0,feminino,recife,20:25:00,False,Madalena
5381,45.0,feminino,São Lourenço da Mata,22:35:15,False,Centro
5382,29.0,masculino,Recife,09:25:15,True,Derby
5383,33.0,feminino,Vitória de Santo Antão,13:45:15,True,Matriz
5384,53.0,,,16:20:45,True,Não informado
5385,37.0,masculino,Recife,21:30:30,False,Derby
5386,,feminino,Recife,11:55:45,False,Boa Viagem
5387,43.0,masculino,Paulista,07:50:15,True,Janga
5388,39.0,feminino,Recife,11:15:15,False,Espinheiro
5389,26.0,masculino,OLINDA,09:20:15,False,Casa Caiada
5390,22.0,feminino,Recife,19:50:00,False,Derby
5391,34.0,masculino,Recife,19:50:45,False,Derby
5392,51.0,feminino,Recife,21:00:15,True,Derby
5393,19.0,masculino,Recife,22:15:45,False,Madalena
5394,24.0,feminino,Jaboatão dos Guararapes,13:15:30,False,Prazeres
5395,53.0,masculino,Santa Cruz do Capibaribe,15:20:45,False,Centro
5396,30.0,feminino,RECIFE,13:35:30,True,Derby
5397,37.0,feminino,Olinda,10:25:15,False,Rio Doce
5398,47.0,masculino,Olinda,11:25:45,False,Rio Doce
5399,47.0,masculino,Recife,21:10:30,,Graças
5400,28.0,feminino,Olinda,15:30:30,False,Bairro Novo
5401,48.0,masculino,Paulista,20:05:00,True,Janga
5402,20.0,feminino,recife,12:45:15,True,Espinheiro
5403,19.0,masculino,Paulista,13:55:45,True,Pau Amarelo
5404,65.0,nao_informado,Jaboatão dos Guararapes,21:30:30,True,Piedade
5405,20.0,feminino,Recife,19:20:15,True,Madalena
5406,32.0,,Jaboatão dos Guararapes,08:30:30,True,Candeias
5407,34.0,masculino,recife,14:05:45,False,Graças
5408,65.0,masculino,Jaboatão dos Guararapes,13:00:30,True,Candeias
5409,24.0,masculino,olinda,20:35:15,False,Bairro Novo
5410,65.0,masculino,Recife,19:00:30,False,Casa Forte
5411,22.0,feminino,Cabo de Santo Agostinho,13:35:15,True,Centro
5412,51.0,feminino,Olinda,19:25:30,True,Rio Doce
5413,50.0,masculino,,15:05:30,True,Não informado
5414,62.0,feminino,Recife,11:20:00,False,Madalena
5415,33.0,masculino,Paulista,,True,Pau Amarelo
5416,54.0,masculino,Recife,10:30:30,False,Casa Forte
5417,20.0,masculino,Cabo de Santo Agostinho,17:10:30,False,Garapu
5418,64.0,feminino,Olinda,11:40:45,False,Rio Doce
5419,65.0,feminino,Recife,15:05:15,True,Madalena
5420,60.0,masculino,,14:25:00,False,Não informado
5421,38.0,masculino,Cabo de Santo Agostinho,14:15:45,False,Centro
5422,58.0,masculino,Olinda,08:45:30,False,Rio Doce
5423,25.0,feminino,Serra Talhada,12:50:45,True,Centro
5424,39.0,masculino,Recife,13:30:30,False,Casa Forte
5425,,feminino,Jaboatão dos Guararapes,19:55:00,False,Piedade
5426,34.0,feminino,Jaboatão dos Guararapes,15:50:00,False,Prazeres
5427,54.0,masculino,Jaboatão dos Guararapes,21:25:30,False,Candeias
5428,31.0,feminino,PAULISTA,14:25:45,False,Pau Amarelo
5429,56.0,masculino,Recife,11:05:45,False,Graças
5430,58.0,feminino,Olinda,13:00:00,False,Casa Caiada
5431,45.0,masculino,Olinda,22:55:30,False,Rio Doce
5432,48.0,nao_informado,Recife,19:15:30,True,Graças
5433,34.0,feminino,recife,13:25:30,False,Boa Viagem
5434,52.0,feminino,Olinda,11:05:30,True,Bairro Novo
5435,57.0,feminino,recife,18:00:45,True,Casa Forte
5436,,feminino,recife,,False,Espinheiro
5437,62.0,masculino,Paulista,18:10:45,False,Pau Amarelo
5438,65.0,masculino,RECIFE,20:35:00,False,Madalena
5439,46.0,masculino,Recife,13:15:45,False,Espinheiro
5440,27.0,feminino,Jaboatão dos Guararapes,15:50:15,True,Candeias
5441,35.0,feminino,Recife,21:00:00,False,Boa Viagem
5442,52.0,feminino,,20:25:45,False,Não informado
5443,61.0,feminino,RECIFE,14:20:45,True,Espinheiro
5444,33.0,feminino,,16:45:00,False,Não informado
5445,24.0,feminino,Recife,17:00:00,False,Boa Viagem
5446,47.0,feminino,Recife,13:50:00,False,Derby
5447,36.0,feminino,Olinda,09:35:30,True,Rio Doce
5448,40.0,masculino,recife,11:15:00,False,Madalena
5449,25.0,masculino,CABO DE SANTO AGOSTINHO,14:55:45,False,Garapu
5450,34.0,feminino,Jaboatão dos Guararapes,12:55:15,False,Piedade
5451,38.0,feminino,Paulista,10:40:00,False,Janga
5452,43.0,nao_informado,Recife,09:50:15,True,Derby
5453,45.0,feminino,Igarassu,16:20:30,False,Centro
5454,56.0,masculino,olinda,20:50:00,False,Bairro Novo
5455,50.0,masculino,Recife,22:20:30,False,Casa Forte
5456,57.0,,Recife,14:55:30,False,Derby
5457,36.0,masculino,Jaboatão dos Guararapes,08:10:15,True,Prazeres
5458,46.0,masculino,Garanhuns,10:20:45,True,Centro
5459,37.0,feminino,Recife,19:55:00,False,Derby
5460,37.0,masculino,,10:15:45,False,Não informado
5461,27.0,feminino,Cabo de Santo Agostinho,16:15:45,False,Garapu
5462,,masculino,Recife,15:30:45,True,Casa Forte
5463,50.0,feminino,Jaboatão dos Guararapes,16:55:00,False,Piedade
5464,42.0,feminino,recife,20:10:30,False,Espinheiro
5465,42.0,feminino,Cabo de Santo Agostinho,20:25:15,False,Garapu
5466,21.0,masculino,jaboatão dos guararapes,11:30:15,True,Prazeres
5467,21.0,feminino,RECIFE,18:35:30,False,Derby
5468,26.0,masculino,Caruaru,14:20:30,False,Centro
5469,32.0,feminino,Recife,20:10:15,True,Derby
5470,43.0,masculino,,18:05:30,False,Não informado
5471,32.0,feminino,Recife,07:00:45,False,Boa Viagem
5472,43.0,masculino,Paulista,17:50:00,True,Janga
5473,10.0,feminino,Olinda,19:30:00,True,Casa Caiada
